label,image_url
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy2_90_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_100_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_110_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_120_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_130_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_140_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_150_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_160_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_170_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_180_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_190_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_200_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_210_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_220_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_230_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_240_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_250_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_260_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_270_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_280_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_290_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_300_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_310_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_320_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_330_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_340_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_350_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_50_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy3_70_face_2.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_1000_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_100_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_10_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_110_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_120_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_130_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_140_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_150_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_160_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_170_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_180_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_190_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_200_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_20_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_210_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_220_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_230_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_240_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_250_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_260_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_270_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_280_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_290_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_300_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_30_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_310_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_320_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_330_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_340_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_350_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_360_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_370_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_380_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_390_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_400_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_40_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_410_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_420_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_430_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_440_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_450_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_460_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_470_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_480_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_490_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_500_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_50_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_510_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_520_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_530_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_540_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_550_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_560_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_570_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_580_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_590_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_600_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_60_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_610_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_620_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_630_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_640_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_650_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_660_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_670_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_680_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_690_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_700_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_70_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_710_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_720_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_730_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_740_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_750_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_760_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_770_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_780_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_790_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_800_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_80_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_810_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_820_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_830_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_840_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_850_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_860_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_870_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_880_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_890_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_900_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_90_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_910_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_920_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_930_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_940_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_950_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_960_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_970_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_980_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy4_990_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_100_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_10_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_110_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_120_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_130_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_140_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_150_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_160_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_170_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_180_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_190_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_220_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_230_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_240_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_250_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_260_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_270_face_1.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_30_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_40_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_60_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_70_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_80_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy5_90_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1000_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_100_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1010_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1020_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1030_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_10_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1100_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_110_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1110_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1120_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1130_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1190_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1200_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_120_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1210_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1220_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1230_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1240_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1250_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1260_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1270_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1280_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1290_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1300_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_130_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1310_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1320_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1330_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1340_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1350_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1360_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1370_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1380_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1390_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1400_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_140_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1410_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1420_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_1430_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_150_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_20_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_30_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_40_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_50_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_60_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_630_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_640_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_650_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_660_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_70_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_710_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_720_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_730_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_740_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_750_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_80_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_850_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_860_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_870_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_880_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_890_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_900_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_90_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_910_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_930_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_940_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_950_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_960_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_970_face_0.jpg
MisThy,C:\DL\NDKM\dataset\MisThy\MisThy_990_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao100_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao110_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao120_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao130_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao140_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao150_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao190_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_10_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_10_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_140_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_150_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_160_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_170_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_180_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_190_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_200_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_20_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_20_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_210_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_220_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_230_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_240_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_250_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_260_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_270_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_300_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_30_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_30_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_310_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_320_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_330_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_340_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_350_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_360_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_370_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_380_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_390_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_400_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_40_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_40_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_410_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_420_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_430_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_440_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_450_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_460_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_470_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_50_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_60_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_70_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_80_face_1.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao1_90_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao200_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao210_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao220_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao230_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao240_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao250_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao260_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao270_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao280_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao290_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_10_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_110_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_120_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_150_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_160_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_170_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_190_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_20_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_220_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_230_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_250_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_270_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_280_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_30_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_320_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_330_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_350_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_360_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_380_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_390_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_40_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_430_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_480_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_490_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_500_face_0.jpg
PhuongAnhDao,C:\DL\NDKM\dataset\PhuongAnhDao\PhuongAnhDao2_550_face_0.jpg
